RSI_14
""
43.739967897271264
47.03591770312681
45.2897521329993
41.37948665507721
36.7179946604161
40.8846752671201
46.80543874995536
47.24483619153176
50.585573503714386
52.13188598174321
54.9965916224299
54.37812687930793
54.92402175247646
58.32517874383645
53.518594132448094
57.14116014776294
55.62387795385845
55.38024082429145
56.00284600956546
49.88140458118357
51.285735946135254
57.67208010256583
55.3286490667305
66.61133685695657
62.68602575611221
68.33735200754633
63.290589546981884
58.23778166531257
64.7957017703252
65.46948197212815
64.03954279026263
70.92984968716188
71.55708272095373
67.31174045187407
62.47941726984113
59.67129818508768
61.40589874674322
64.73562574422172
61.094168740693995
58.290053730179
61.20216727489545
64.69808735967001
67.33918515657783
67.45572194733285
68.83297551001773
64.970770004282
57.44933623658376
51.080990736222944
50.52423598253535
48.713556848981916
47.27317108919011
51.11304623085014
56.872288786856025
62.79175803954109
55.15513085082394
48.16483102435038
43.267581338661834
41.983104930430436
33.47719772725033
48.21741208914201
52.050753030748034
47.992786588608304
44.77086606229763
46.44857519243244
49.61816976757233
46.42244661622443
51.52780113785701
53.948320826076014
53.67342345954389
51.551733748392074
49.31253171253144
47.57395454579286
50.64706512165183
45.59277217537223
45.25502237490632
40.70833436965407
46.941177713971136
49.13829171875296
52.43004251222798
54.87618649153561
53.52127074364838
47.10251282443246
43.79174376551662
41.439177399099215
36.562284248891174
38.984711389772826
42.18523706821147
43.01302182151404
52.39277761918102
49.566020328612446
56.173133038620556
58.43334282186913
59.16881211518432
53.86574367032185
57.01117905270712
59.42018424669064
59.73987378587551
56.48137749631874
57.79389902343497
53.63249458172306
57.88548131507972
56.88213050107014
61.61159379412235
61.66305430415736
61.82837248587956
53.540402482540614
50.4340037483559
54.92287039364669
54.19736015678084
55.198877653198124
51.55671601308636
56.35020860677271
49.88747566585681
39.87788463662934
44.88708279082061
45.25778496287101
43.073713857720215
40.87361988930943
44.84877737008247
46.57912766414021
47.20867510150449
47.20867510150449
44.09491061106662
43.3988245364719
51.6230927101833
47.096080396303634
46.382996342167935
48.30951489072695
49.767331360242714
46.58390136958206
41.97850234147513
47.795128837293554
44.28872801528943
44.28872801528943
52.70299159569567
59.0707471467764
59.515432644045454
61.15178708126701
57.53435292235372
54.71883094100327
56.571594022686895
58.71197988076752
56.03523739144011
55.882807457516165
60.92012748871729
54.52078870288769
57.92093082986816
58.587779581473434
56.810261112903085
60.23551262709549
60.05863454189236
63.93617876375809
65.6272944516271
66.4738205077036
70.65689696916712
72.9399709647389
67.68840127093358
62.10271184072072
65.39051663140951
53.46623550863515
47.20285657507565
40.552107728153345
45.51269953439187
51.14163233828662
41.38146654869939
39.14257607972354
44.1606959419246
45.22961916668081
43.7853761789238
47.056752199011065
44.010748175725155
45.33107870931075
46.20053153993039
49.38922233716783
44.55711077154539
44.55711077154539
32.198011084275464
30.829096775440377
31.25828798540401
30.510744785695465
29.542385110232885
27.27808816570682
24.974164158014247
27.068994030543735
45.196045927579945
42.280971793133794
39.99326769365002
39.663104816270916
49.720769927300964
46.38972360569178
43.106844856688525
48.85139428949029
44.845755495144964
44.001089324230584
44.45178000471683
37.745224070589
42.737559482076584
38.77961312200089
34.897535000711585
37.67770999613858
32.888096467117805
30.472894526980156
27.686149091805788
